0.0094482,53018,0.0024004,79978,0.000882826,87538.7,,,,,,,,,,,,
0.0095838,47437,0.0024362,79805,0.000896003,87470.3,,,,,,,,,,,,
0.0097202,45945,0.0024723,79630,0.000909275,87401.5,,,,,,,,,,,,
0.0098575,50435,0.0025087,79454,0.000922644,87332.3,,,,,,,,,,,,
0.0099956,51722,0.0025454,79277,0.00093611,87262.6,,,,,,,,,,,,
0.010134,49350,0.0025822,79099,0.000949671,87192.4,,,,,,,,,,,,
0.010274,48484,0.0026194,78920,0.00096333,87121.8,,,,,,,,,,,,
0.010415,46252,0.0026568,78739,0.000977084,87050.8,,,,,,,,,,,,
0.010556,45803,0.0026944,78557,0.000990935,86979.3,,,,,,,,,,,,
0.010698,46776,0.0027324,78374,0.00100488,86907.3,,,,,,,,,,,,
0.010841,46784,0.0027705,78190,0.00101893,86834.9,,,,,,,,,,,,
0.010985,47077,0.0028089,78006,0.00103306,86762.1,,,,,,,,,,,,
0.01113,44455,0.0028476,77821,0.0010473,86688.8,,,,,,,,,,,,
0.011275,43712,0.0028865,77635,0.00106163,86615.1,,,,,,,,,,,,
0.011421,44041,0.0029257,77449,0.00107606,86540.9,,,,,,,,,,,,
0.011568,44210,0.0029652,77262,0.00109058,86466.3,,,,,,,,,,,,
0.011716,43247,0.0030049,77075,0.0011052,86391.3,,,,,,,,,,,,
0.011864,42933,0.0030448,76888,0.00111992,86315.8,,,,,,,,,,,,
0.012013,42682,0.003085,76700,0.00113473,86239.9,,,,,,,,,,,,
0.012163,42719,0.0031255,76512,0.00114964,86163.5,,,,,,,,,,,,
0.012314,41433,0.0031662,76323,0.00116464,86086.7,,,,,,,,,,,,
0.012466,40980,0.0032071,76134,0.00117974,86009.4,,,,,,,,,,,,
0.012618,40736,0.0032484,75944,0.00119494,85931.8,,,,,,,,,,,,
0.012771,40476,0.0032898,75752,0.00121023,85853.6,,,,,,,,,,,,
0.012925,40033,0.0033315,75559,0.00122561,85775.1,,,,,,,,,,,,
0.013079,39647,0.0033735,75364,0.0012411,85696.1,,,,,,,,,,,,
0.013235,39256,0.0034157,75168,0.00125667,85616.7,,,,,,,,,,,,
0.013391,38844,0.0034582,74969,0.00127235,85536.9,,,,,,,,,,,,
0.013548,38428,0.0035009,74769,0.00128812,85456.6,,,,,,,,,,,,
0.013705,38001,0.0035439,74567,0.00130398,85375.9,,,,,,,,,,,,
0.013863,37572,0.0035871,74365,0.00131994,85294.7,,,,,,,,,,,,
0.014022,37142,0.0036306,74163,0.001336,85213.2,,,,,,,,,,,,
0.014182,36714,0.0036743,73961,0.00135215,85131.2,,,,,,,,,,,,
0.014342,36291,0.0037182,73759,0.00136839,85048.8,,,,,,,,,,,,
0.014503,35875,0.0037625,73558,0.00138473,84966,,,,,,,,,,,,
0.014665,35467,0.0038069,73358,0.00140117,84882.7,,,,,,,,,,,,
0.014827,35066,0.0038516,73158,0.0014177,84799.1,,,,,,,,,,,,
0.01499,34672,0.0038966,72959,0.00143433,84715.1,,,,,,,,,,,,
0.015154,34282,0.0039418,72759,0.00145105,84630.5,,,,,,,,,,,,
0.015319,33896,0.0039872,72558,0.00146787,84545.6,,,,,,,,,,,,
0.015484,33511,0.0040329,72356,0.00148478,84460.2,,,,,,,,,,,,
0.01565,33124,0.0040789,72153,0.00150179,84374.5,,,,,,,,,,,,
0.015816,32734,0.0041251,71948,0.00151889,84288.3,,,,,,,,,,,,
0.015983,32339,0.0041715,71743,0.00153609,84201.7,,,,,,,,,,,,
0.016151,31939,0.0042182,71537,0.00155338,84114.8,,,,,,,,,,,,
0.016319,31538,0.0042651,71331,0.00157077,84027.3,,,,,,,,,,,,
0.016489,31136,0.0043123,71124,0.00158825,83939.6,,,,,,,,,,,,
0.016658,30736,0.0043597,70917,0.00160583,83851.4,,,,,,,,,,,,
0.016829,30339,0.0044074,70708,0.0016235,83762.8,,,,,,,,,,,,
0.017,29949,0.0044553,70497,0.00164127,83673.7,,,,,,,,,,,,
0.017171,29567,0.0045035,70283,0.00165913,83584.3,,,,,,,,,,,,
0.017344,29194,0.0045519,70065,0.00167708,83494.5,,,,,,,,,,,,
0.017517,28830,0.0046005,69843,0.00169513,83404.3,,,,,,,,,,,,
0.01769,28475,0.0046494,69619,0.00171328,83313.7,,,,,,,,,,,,
0.017864,28125,0.0046985,69393,0.00173152,83222.6,,,,,,,,,,,,
0.018039,27779,0.0047479,69168,0.00174985,83131.2,,,,,,,,,,,,
0.018214,27433,0.0047975,68944,0.00176828,83039.5,,,,,,,,,,,,
0.01839,27082,0.0048473,68723,0.0017868,82947.3,,,,,,,,,,,,
0.018567,26727,0.0048974,68506,0.00180542,82854.7,,,,,,,,,,,,
0.018744,26366,0.0049477,68294,0.00182413,82761.6,,,,,,,,,,,,
